"ch_1","ch_2","ch_3","ch_4","ch_5","ch_6","ch_7","ch_8","finger"
"0.049328","0.0522","0.049162","0.025404","0.02951","0.028934","0.013528","0.013575","0"
"0.032249","0.058649","0.047247","0.025523","0.031246","0.031581","0.014718","0.013126","0"
"0.027528","0.060322","0.053972","0.027952","0.034899","0.037156","0.016385","0.012955","0"
"0.02066","0.050648","0.06591","0.024781","0.029025","0.028881","0.013533","0.010951","0"
"0.021478","0.038441","0.063522","0.027911","0.027404","0.028354","0.014265","0.010948","0"
"0.01789","0.04571","0.063622","0.023196","0.026592","0.029534","0.014089","0.012057","0"
"0.013954","0.026357","0.053511","0.026046","0.02075","0.01797","0.01097","0.010454","0"
"0.013881","0.021979","0.059697","0.024311","0.019756","0.021758","0.011073","0.010114","0"
"0.015743","0.023601","0.05171","0.027336","0.030346","0.032426","0.014864","0.011602","0"
"0.014745","0.028713","0.045873","0.028994","0.028821","0.029971","0.013525","0.010318","0"
"0.016925","0.042158","0.045109","0.024972","0.024082","0.025333","0.011908","0.011473","0"
"0.018248","0.042475","0.055551","0.02498","0.027044","0.026623","0.013365","0.011228","0"
"0.016126","0.042177","0.047851","0.029379","0.0286","0.027631","0.014773","0.010202","0"
"0.017679","0.035552","0.052619","0.028254","0.02615","0.026658","0.012458","0.010799","0"
"0.019739","0.041963","0.044775","0.024835","0.025357","0.023598","0.012796","0.011862","0"
"0.017048","0.042899","0.055132","0.027683","0.021759","0.02106","0.011481","0.011547","0"
"0.022114","0.043445","0.065685","0.029427","0.025846","0.023903","0.013284","0.011769","0"
"0.019818","0.032985","0.05771","0.034451","0.031471","0.031981","0.013676","0.011594","0"
"0.0218","0.052274","0.074015","0.03903","0.037348","0.038964","0.016037","0.01379","0"
"0.019295","0.039366","0.072821","0.035425","0.028658","0.028625","0.014089","0.012158","0"
"0.017177","0.027303","0.058755","0.030597","0.031314","0.030111","0.014915","0.012584","0"
"0.017605","0.02861","0.056232","0.025576","0.02421","0.020527","0.01085","0.010694","0"
"0.016294","0.037423","0.062838","0.031555","0.022467","0.022253","0.01209","0.010823","0"
"0.018578","0.036251","0.056668","0.031406","0.022728","0.026041","0.014557","0.012191","0"
"0.019928","0.042519","0.06989","0.028761","0.024306","0.02466","0.013521","0.011309","0"
"0.021103","0.030476","0.058698","0.030814","0.031466","0.033082","0.015248","0.012765","0"
"0.017738","0.035163","0.087144","0.029612","0.029819","0.030063","0.021125","0.020728","0"
"0.016495","0.045222","0.062577","0.027123","0.025564","0.025624","0.012141","0.011197","0"
"0.019652","0.049929","0.056062","0.032071","0.035888","0.035122","0.015701","0.013488","0"
"0.017504","0.05909","0.07225","0.028025","0.023662","0.024391","0.013868","0.012002","0"
"0.014901","0.037983","0.042038","0.027166","0.026375","0.025262","0.012712","0.013231","0"
"0.014816","0.029909","0.064795","0.028465","0.033559","0.035829","0.014458","0.010981","0"
"0.016202","0.029997","0.050267","0.029579","0.030512","0.029624","0.014003","0.012115","0"
"0.016559","0.018502","0.054245","0.034888","0.027608","0.029477","0.012547","0.011239","0"
"0.015947","0.029899","0.06055","0.02692","0.025692","0.026407","0.013598","0.012115","0"
"0.016785","0.040652","0.062452","0.030614","0.030875","0.032784","0.014256","0.012591","0"
"0.018239","0.033861","0.076726","0.028423","0.027672","0.028667","0.014179","0.012696","0"
"0.017976","0.037474","0.065711","0.030211","0.035972","0.034347","0.014408","0.012892","0"
"0.022308","0.037809","0.055417","0.031585","0.028864","0.025635","0.012522","0.012686","0"
"0.021724","0.027747","0.045929","0.027322","0.026544","0.023333","0.012937","0.012099","0"
"0.015782","0.045787","0.063595","0.028036","0.030705","0.033207","0.01396","0.010812","0"
"0.01394","0.035298","0.051421","0.033195","0.045578","0.030459","0.013426","0.011127","0"
"0.013595","0.027379","0.043416","0.022807","0.021455","0.019945","0.011804","0.011404","0"
"0.014113","0.030031","0.047618","0.025281","0.017193","0.01809","0.011545","0.011184","0"
"0.013486","0.026003","0.053996","0.026027","0.025086","0.025831","0.013565","0.01211","0"
"0.012855","0.030056","0.055882","0.026462","0.022413","0.021786","0.011616","0.01019","0"
"0.010773","0.025642","0.051072","0.022017","0.020162","0.019874","0.010323","0.010468","0"
"0.010572","0.028768","0.046256","0.020519","0.011997","0.013354","0.0096953","0.010015","0"
"0.015028","0.028618","0.042792","0.025556","0.023358","0.022387","0.01234","0.011416","0"
"0.016489","0.036002","0.049804","0.025455","0.029704","0.030765","0.014557","0.012832","0"
"0.011976","0.019503","0.043429","0.02816","0.024678","0.025999","0.012828","0.010592","0"
"0.0309","0.037058","0.04408","0.027172","0.020487","0.02086","0.011523","0.011258","0"
"0.022002","0.033784","0.055075","0.027568","0.022017","0.023401","0.012572","0.011305","0"
"0.020096","0.037503","0.044999","0.027605","0.024803","0.025591","0.012714","0.012307","0"
"0.02161","0.030657","0.044148","0.028672","0.02544","0.023405","0.013305","0.0134","0"
"0.021876","0.032569","0.050114","0.030521","0.020923","0.020076","0.010636","0.011557","0"
"0.026353","0.034453","0.04941","0.027736","0.023977","0.022806","0.012964","0.011201","0"
"0.020856","0.026796","0.049217","0.027908","0.025217","0.02319","0.012291","0.012062","0"
"0.021906","0.036071","0.045679","0.025874","0.029412","0.030087","0.01469","0.012317","0"
"0.025703","0.029666","0.046594","0.026181","0.024567","0.024","0.011965","0.012621","0"
"0.02604","0.030849","0.058024","0.025803","0.021626","0.019803","0.011862","0.012191","0"
"0.018829","0.029199","0.047848","0.024606","0.023216","0.023111","0.01293","0.011104","0"
"0.024462","0.038307","0.048744","0.028352","0.025534","0.024795","0.012635","0.011841","0"
"0.030247","0.036556","0.054283","0.028942","0.03082","0.032705","0.013777","0.013739","0"
"0.038616","0.043168","0.053611","0.025801","0.023692","0.022688","0.012406","0.013829","0"
"0.04329","0.046128","0.053086","0.031216","0.022762","0.022944","0.013525","0.013737","0"
"0.024595","0.035823","0.044112","0.028618","0.025798","0.026781","0.014034","0.012973","0"
"0.016028","0.030022","0.051077","0.028087","0.019164","0.021346","0.012727","0.011527","0"
"0.016763","0.028625","0.047148","0.027524","0.025302","0.022964","0.01294","0.012523","0"
"0.018322","0.029948","0.046378","0.025767","0.025965","0.029387","0.013519","0.012241","0"
"0.018314","0.03596","0.067138","0.033274","0.035461","0.035163","0.016057","0.014649","0"
"0.023651","0.053599","0.045665","0.027696","0.02409","0.02659","0.014193","0.012544","0"
"0.02007","0.033452","0.054477","0.032227","0.030056","0.032096","0.015601","0.013476","0"
"0.020514","0.042832","0.048312","0.027504","0.024696","0.028814","0.013315","0.012249","0"
"0.021132","0.033626","0.049993","0.024774","0.030734","0.033799","0.014683","0.01313","0"
"0.022525","0.051077","0.05601","0.030284","0.034089","0.035284","0.016724","0.013842","0"
"0.018938","0.03631","0.060928","0.02958","0.025413","0.027319","0.014015","0.012649","0"
"0.023912","0.028105","0.047518","0.028104","0.033438","0.030837","0.015935","0.013972","0"
"0.021874","0.058976","0.069164","0.027309","0.024835","0.026442","0.013876","0.014352","0"
"0.024739","0.0482","0.053722","0.029654","0.024002","0.023511","0.0136","0.012734","0"
"0.028614","0.0438","0.047136","0.027104","0.032855","0.028297","0.014031","0.01359","0"
"0.021755","0.029294","0.05057","0.031542","0.024303","0.024237","0.013373","0.012446","0"
"0.014454","0.03029","0.048029","0.024511","0.022332","0.022884","0.012644","0.0124","0"
"0.020098","0.030342","0.056414","0.033743","0.030516","0.028796","0.016485","0.013757","0"
"0.021817","0.052305","0.073005","0.028374","0.030212","0.031193","0.01631","0.014164","0"
"0.020009","0.035001","0.033758","0.023177","0.03467","0.038377","0.015485","0.014151","0"
"0.019596","0.034233","0.034686","0.020826","0.033721","0.039268","0.017042","0.014864","0"
"0.019694","0.040432","0.051428","0.019024","0.036421","0.042409","0.017717","0.0141","0"
"0.017127","0.036275","0.041396","0.024011","0.038047","0.048381","0.018397","0.014699","0"
"0.014682","0.032236","0.032552","0.020649","0.032191","0.041006","0.017091","0.013513","0"
"0.016509","0.028334","0.03093","0.018659","0.033166","0.041243","0.017708","0.014338","0"
"0.016837","0.022739","0.02889","0.01752","0.026411","0.032067","0.01486","0.014031","0"
"0.013259","0.023616","0.046881","0.018871","0.030377","0.039614","0.016736","0.014229","0"
"0.014671","0.021798","0.03001","0.019966","0.035813","0.044865","0.01759","0.0147","0"
"0.015592","0.021905","0.051338","0.019792","0.036204","0.045094","0.01821","0.014051","0"
"0.020562","0.028267","0.043004","0.021321","0.039985","0.050275","0.018871","0.016231","0"
"0.013598","0.018138","0.028977","0.015288","0.028388","0.034053","0.015218","0.014291","0"
"0.014732","0.019467","0.028355","0.017096","0.031718","0.03822","0.016768","0.013984","0"
"0.013364","0.015768","0.028942","0.015576","0.026478","0.033008","0.015792","0.013968","0"
"0.015076","0.018267","0.04468","0.017836","0.034879","0.040553","0.017421","0.016435","0"
"0.014265","0.020964","0.029221","0.014631","0.024517","0.029797","0.015003","0.01476","0"
"0.01469","0.023351","0.032799","0.016509","0.0288","0.033115","0.016142","0.01513","0"
"0.012585","0.019058","0.029686","0.015012","0.024078","0.029881","0.014663","0.014408","0"
"0.014179","0.021444","0.032192","0.015035","0.0267","0.029755","0.01456","0.014628","0"
"0.012718","0.014017","0.030191","0.013799","0.023926","0.02868","0.015348","0.014753","0"
"0.012031","0.012758","0.030882","0.011826","0.019352","0.024165","0.01467","0.01469","0"
"0.01415","0.016416","0.033229","0.013931","0.020693","0.02613","0.014545","0.014936","0"
"0.013581","0.02048","0.042663","0.015392","0.02628","0.033269","0.014662","0.014767","0"
"0.012067","0.020461","0.030989","0.01469","0.023127","0.032639","0.014957","0.014388","0"
"0.014967","0.020716","0.044096","0.016626","0.029162","0.032871","0.016386","0.015583","0"
"0.014216","0.019427","0.073531","0.017907","0.030656","0.035932","0.016158","0.01468","0"
"0.016032","0.023274","0.059735","0.017166","0.031694","0.03972","0.017511","0.01646","0"
"0.016879","0.024584","0.046332","0.017998","0.030686","0.038576","0.017118","0.015504","0"
"0.014352","0.023884","0.057746","0.016961","0.029789","0.033767","0.016224","0.015196","0"
"0.013063","0.017847","0.044395","0.013962","0.02488","0.031418","0.016061","0.015245","0"
"0.015369","0.024866","0.03498","0.015211","0.025067","0.033751","0.016445","0.015291","0"
"0.0124","0.017239","0.041221","0.012683","0.024077","0.030067","0.015311","0.015235","0"
"0.015667","0.018791","0.033563","0.018962","0.032799","0.038953","0.01689","0.015498","0"
"0.014434","0.021537","0.036227","0.013968","0.024219","0.031542","0.015412","0.016151","0"
"0.020635","0.025293","0.054753","0.018812","0.034761","0.041628","0.017623","0.016524","0"
"0.014051","0.021689","0.042687","0.015291","0.029096","0.033965","0.01619","0.015883","0"
"0.015003","0.023471","0.041877","0.018178","0.033234","0.039819","0.016667","0.015815","0"
"0.013671","0.016995","0.041765","0.013863","0.02327","0.030344","0.015915","0.014806","0"
"0.013729","0.022895","0.060773","0.016616","0.027871","0.034412","0.015687","0.015157","0"
"0.013629","0.019924","0.049241","0.015986","0.025887","0.031054","0.016176","0.015425","0"
"0.015669","0.024894","0.050419","0.017777","0.030419","0.037002","0.01613","0.015873","0"
"0.014513","0.020489","0.054451","0.014975","0.024078","0.031724","0.016163","0.01599","0"
"0.014187","0.01942","0.033232","0.016421","0.027761","0.0347","0.015885","0.01578","0"
"0.014875","0.024401","0.048969","0.016082","0.028576","0.036537","0.017341","0.015548","0"
"0.013075","0.023649","0.033107","0.014051","0.023622","0.029689","0.016311","0.015051","0"
"0.012441","0.013036","0.034573","0.013428","0.0193","0.024529","0.01469","0.015995","0"
"0.012828","0.018864","0.035336","0.012077","0.021046","0.026139","0.014583","0.016302","0"
"0.014416","0.028782","0.048765","0.015481","0.030574","0.036267","0.01739","0.015877","0"
"0.017418","0.021601","0.046813","0.01793","0.031369","0.035861","0.018315","0.016315","0"
"0.01521","0.021644","0.033795","0.013468","0.023599","0.02859","0.015998","0.015165","0"
"0.016255","0.026167","0.036668","0.019287","0.033347","0.038461","0.017208","0.016328","0"
"0.015072","0.022166","0.034673","0.01511","0.02484","0.031098","0.017357","0.016609","0"
"0.015851","0.027951","0.052091","0.019067","0.035233","0.043513","0.018807","0.015878","0"
"0.016163","0.020857","0.035694","0.016752","0.029295","0.034109","0.018909","0.016739","0"
"0.015754","0.023692","0.039515","0.017285","0.029718","0.037534","0.018451","0.0163","0"
"0.014766","0.018526","0.037631","0.016169","0.026397","0.032837","0.016346","0.016923","0"
"0.015024","0.023384","0.036164","0.016725","0.028475","0.035189","0.01704","0.016546","0"
"0.015069","0.031675","0.039852","0.018291","0.032096","0.040488","0.017126","0.017006","0"
"0.018618","0.034938","0.039625","0.014151","0.024641","0.030566","0.016979","0.016475","0"
"0.017066","0.031746","0.037991","0.015257","0.027981","0.034224","0.017088","0.01742","0"
"0.019863","0.032119","0.059612","0.019791","0.037257","0.045602","0.018618","0.017809","0"
"0.019773","0.026917","0.04837","0.018958","0.032846","0.041424","0.018591","0.017884","0"
"0.015861","0.027222","0.04735","0.017624","0.031939","0.039285","0.016618","0.017088","0"
"0.019268","0.032675","0.059832","0.017595","0.030701","0.037266","0.019839","0.018232","0"
"0.019171","0.029557","0.043669","0.019331","0.032329","0.039289","0.019002","0.017367","0"
"0.017898","0.033504","0.052183","0.015513","0.028242","0.032909","0.017899","0.017109","0"
"0.017744","0.030794","0.064765","0.017409","0.029944","0.035023","0.017495","0.017116","0"
"0.018021","0.024469","0.056567","0.01678","0.031094","0.040138","0.018111","0.018139","0"
"0.0156","0.017267","0.058914","0.013041","0.019788","0.025501","0.015977","0.016527","0"
"0.015311","0.023417","0.061934","0.016328","0.027266","0.034125","0.017443","0.016892","0"
"0.016143","0.027698","0.056895","0.015192","0.027914","0.032173","0.016749","0.017918","0"
"0.018454","0.031219","0.05784","0.018871","0.032096","0.041653","0.018844","0.018047","0"
"0.015354","0.020463","0.059864","0.019075","0.032904","0.03703","0.018356","0.016676","0"
"0.017332","0.020767","0.071366","0.017413","0.029963","0.033708","0.017467","0.017255","0"
"0.019488","0.037407","0.063513","0.019659","0.033342","0.042386","0.020535","0.018329","0"
"0.014158","0.024774","0.047139","0.015896","0.027189","0.034158","0.016443","0.016916","0"
"0.020924","0.030039","0.038898","0.015039","0.028683","0.036211","0.018167","0.018148","0"
"0.029188","0.029035","0.055192","0.017297","0.025977","0.031548","0.016743","0.018087","0"
"0.019031","0.03199","0.07111","0.020258","0.036121","0.044908","0.018946","0.01869","0"
"0.020101","0.027973","0.07484","0.019527","0.032862","0.040765","0.018797","0.018135","0"
"0.018778","0.024558","0.059464","0.021853","0.04145","0.048144","0.021203","0.018127","0"
"0.014547","0.023519","0.048604","0.015696","0.027731","0.033822","0.017706","0.017205","0"
"0.015264","0.019731","0.04175","0.017032","0.028025","0.034655","0.016509","0.017056","0"
"0.017308","0.027094","0.066912","0.017071","0.030454","0.036745","0.018223","0.017568","0"
"0.018331","0.025477","0.070255","0.020723","0.035027","0.043239","0.019972","0.017263","0"
"0.015929","0.029682","0.053445","0.015789","0.026219","0.035104","0.01715","0.017262","0"
"0.016317","0.026518","0.038919","0.016347","0.028648","0.036716","0.017846","0.016983","0"
"0.014497","0.020722","0.047504","0.01538","0.027241","0.03354","0.017716","0.0167","0"
"0.016311","0.017775","0.038017","0.018257","0.030033","0.034531","0.016833","0.017136","0"
"0.013201","0.016481","0.073962","0.012996","0.018972","0.022896","0.015648","0.016502","0"
"0.019884","0.030198","0.05611","0.019749","0.033095","0.038229","0.018218","0.017231","0"
"0.016879","0.023976","0.061567","0.016778","0.029473","0.034943","0.016665","0.017133","0"
"0.01574","0.029248","0.080569","0.01826","0.030299","0.037894","0.018663","0.017993","0"
"0.015001","0.023655","0.038443","0.015849","0.027646","0.033951","0.017282","0.016492","0"
"0.017638","0.027214","0.068964","0.020414","0.03571","0.040587","0.018277","0.017325","0"
"0.015531","0.026588","0.054903","0.018632","0.030499","0.033009","0.016395","0.016804","0"
"0.014447","0.02388","0.040742","0.01587","0.026222","0.031736","0.015852","0.016126","0"
"0.013787","0.020278","0.067809","0.017289","0.028557","0.030364","0.015556","0.016084","0"
"0.011978","0.017367","0.037228","0.012435","0.021087","0.023864","0.015083","0.015289","0"
"0.01559","0.027598","0.054837","0.016626","0.027605","0.032156","0.016675","0.016132","0"
